-8265594.490645819,4980636.743914141,544,634
-8264371.498193257,4980636.743914141,758,884
-8263148.505740693,4980636.743914141,643,750
-8261925.51328813,4980636.743914141,618,721
-8260702.520835567,4980636.743914141,768,896
-8259479.5283830045,4980636.743914141,1017,1186
-8258256.535930442,4980636.743914141,1150,1341
-8266817.483098382,4980636.743914141,411,479
-8266817.483098382,4981859.736363483,573,668
-8266817.483098382,4983082.728812819,580,677
-8266817.483098382,4984305.721262166,377,440
-8266817.483098382,4985528.713711506,360,420
-8266817.483098382,4986751.706160851,313,365
-8266817.483098382,4987974.698610196,667,779
-8266817.483098382,4989197.691059543,583,681
-8257033.543477879,4989197.691059543,5,6
-8257033.543477879,4987974.698610196,10,12
-8257033.543477879,4986751.706160851,13,15
-8257033.543477879,4985528.713711506,13,15
-8257033.543477879,4984305.721262166,21,25
-8257033.543477879,4983082.728812819,1,1
-8257033.543477879,4981859.736363483,23,27
-8257033.543477879,4980636.743914141,27,31
-8255810.551025316,4989197.691059543,1092,1276
-8254587.558572753,4989197.691059543,436,509
-8253364.566120191,4989197.691059543,280,327
-8252141.573667628,4989197.691059543,539,630
-8250918.581215065,4989197.691059543,1288,1505
-8249695.588762502,4989197.691059543,620,724
-8248472.596309939,4989197.691059543,597,697
-8255810.551025316,4987974.698610196,356,416
-8254587.558572753,4987974.698610196,879,1027
-8253364.566120191,4987974.698610196,705,823
-8252141.573667628,4987974.698610196,587,686
-8250918.581215065,4987974.698610196,650,759
-8249695.588762502,4987974.698610196,370,432
-8248472.596309939,4987974.698610196,390,455
-8255810.551025316,4986751.706160851,187,218
-8254587.558572753,4986751.706160851,425,496
-8253364.566120191,4986751.706160851,1054,1231
-8252141.573667628,4986751.706160851,1036,1210
-8250918.581215065,4986751.706160851,568,663
-8249695.588762502,4986751.706160851,918,1072
-8248472.596309939,4986751.706160851,1046,1221
-8255810.551025316,4985528.713711506,433,505
-8254587.558572753,4985528.713711506,530,619
-8253364.566120191,4985528.713711506,537,627
-8252141.573667628,4985528.713711506,778,908
-8250918.581215065,4985528.713711506,1153,1346
-8249695.588762502,4985528.713711506,863,1007
-8248472.596309939,4985528.713711506,759,886
-8255810.551025316,4984305.721262166,597,697
-8254587.558572753,4984305.721262166,338,394
-8253364.566120191,4984305.721262166,932,1088
-8252141.573667628,4984305.721262166,256,299
-8250918.581215065,4984305.721262166,652,761
-8249695.588762502,4984305.721262166,546,637
-8248472.596309939,4984305.721262166,1035,1208
-8255810.551025316,4983082.728812819,286,334
-8254587.558572753,4983082.728812819,299,349
-8253364.566120191,4983082.728812819,925,1079
-8252141.573667628,4983082.728812819,353,412
-8250918.581215065,4983082.728812819,445,519
-8249695.588762502,4983082.728812819,439,512
-8248472.596309939,4983082.728812819,959,1119
-8255810.551025316,4981859.736363483,231,269
-8254587.558572753,4981859.736363483,285,332
-8253364.566120191,4981859.736363483,495,577
-8252141.573667628,4981859.736363483,225,262
-8250918.581215065,4981859.736363483,353,412
-8249695.588762502,4981859.736363483,294,343
-8248472.596309939,4981859.736363483,395,461
-8255810.551025316,4980636.743914141,6441,7511
-8254587.558572753,4980636.743914141,1201,1401
-8253364.566120191,4980636.743914141,399,465
-8252141.573667628,4980636.743914141,183,213
-8250918.581215065,4980636.743914141,325,379
-8249695.588762502,4980636.743914141,893,1041
-8248472.596309939,4980636.743914141,967,1128
-8257033.543477879,4980636.743914141,3851,4491
-8257033.543477879,4981859.736363483,645,752
-8257033.543477879,4983082.728812819,485,566
-8257033.543477879,4984305.721262166,841,981
-8257033.543477879,4985528.713711506,389,454
-8257033.543477879,4986751.706160851,501,585
-8257033.543477879,4987974.698610196,390,455
-8257033.543477879,4989197.691059543,1421,1660
-8247249.603857377,4989197.691059543,25,29
-8247249.603857377,4987974.698610196,17,20
-8247249.603857377,4986751.706160851,28,33
-8247249.603857377,4985528.713711506,22,26
-8247249.603857377,4984305.721262166,32,37
-8247249.603857377,4983082.728812819,23,27
-8247249.603857377,4981859.736363483,20,23
-8247249.603857377,4980636.743914141,13,15
-8255810.551025316,4968406.8194207745,833,969
-8254587.558572753,4968406.8194207745,1074,1249
-8253364.566120191,4968406.8194207745,883,1027
-8252141.573667628,4968406.8194207745,725,843
-8250918.581215065,4968406.8194207745,259,301
-8249695.588762502,4968406.8194207745,3027,3521
-8248472.596309939,4968406.8194207745,12979,15098
-8255810.551025316,4967183.826971443,834,970
-8254587.558572753,4967183.826971443,700,814
-8253364.566120191,4967183.826971443,1638,1905
-8252141.573667628,4967183.826971443,497,578
-8250918.581215065,4967183.826971443,10,12
-8249695.588762502,4967183.826971443,1668,1940
-8248472.596309939,4967183.826971443,11036,12835
-8255810.551025316,4965960.8345221095,777,903
-8254587.558572753,4965960.8345221095,81,94
-8253364.566120191,4965960.8345221095,263,306
-8252141.573667628,4965960.8345221095,23,27
-8250918.581215065,4965960.8345221095,698,812
-8249695.588762502,4965960.8345221095,1884,2190
-8248472.596309939,4965960.8345221095,2084,2423
-8255810.551025316,4964737.842072781,280,325
-8254587.558572753,4964737.842072781,234,272
-8253364.566120191,4964737.842072781,37,43
-8252141.573667628,4964737.842072781,13,15
-8250918.581215065,4964737.842072781,1389,1615
-8249695.588762502,4964737.842072781,620,721
-8248472.596309939,4964737.842072781,784,911
-8255810.551025316,4963514.849623452,243,282
-8254587.558572753,4963514.849623452,125,145
-8253364.566120191,4963514.849623452,43,50
-8252141.573667628,4963514.849623452,239,278
-8250918.581215065,4963514.849623452,788,916
-8249695.588762502,4963514.849623452,988,1148
-8248472.596309939,4963514.849623452,3225,3748
-8255810.551025316,4962291.857174122,508,590
-8254587.558572753,4962291.857174122,40,46
-8253364.566120191,4962291.857174122,73,85
-8252141.573667628,4962291.857174122,723,840
-8250918.581215065,4962291.857174122,1070,1243
-8249695.588762502,4962291.857174122,1129,1312
-8248472.596309939,4962291.857174122,5464,6348
-8255810.551025316,4961068.864724796,85,99
-8254587.558572753,4961068.864724796,11,13
-8253364.566120191,4961068.864724796,537,624
-8252141.573667628,4961068.864724796,1307,1518
-8250918.581215065,4961068.864724796,1333,1548
-8249695.588762502,4961068.864724796,781,907
-8248472.596309939,4961068.864724796,7061,8202
-8257033.543477879,4959845.872275471,2,2
-8257033.543477879,4961068.864724796,694,806
-8257033.543477879,4962291.857174122,1195,1388
-8257033.543477879,4963514.849623452,660,767
-8257033.543477879,4964737.842072781,721,838
-8257033.543477879,4965960.8345221095,706,821
-8257033.543477879,4967183.826971443,3180,3698
-8257033.543477879,4968406.8194207745,667,776
-8257033.543477879,4969629.811870108,3523,4099
-8255810.551025316,4969629.811870108,2656,3090
-8254587.558572753,4969629.811870108,1532,1783
-8253364.566120191,4969629.811870108,1051,1223
-8252141.573667628,4969629.811870108,809,941
-8250918.581215065,4969629.811870108,205,239
-8249695.588762502,4969629.811870108,6442,7496
-8248472.596309939,4969629.811870108,5548,6455
-8247249.603857377,4969629.811870108,102,119
-8247249.603857377,4968406.8194207745,65,76
-8247249.603857377,4967183.826971443,77,90
-8247249.603857377,4965960.8345221095,38,44
-8247249.603857377,4964737.842072781,28,33
-8247249.603857377,4963514.849623452,22,26
-8247249.603857377,4962291.857174122,39,45
-8247249.603857377,4961068.864724796,22,26
-8249695.588762502,4959845.872275471,3,3
-8250918.581215065,4959845.872275471,16,19
-8252141.573667628,4959845.872275471,12,14
-8253364.566120191,4959845.872275471,19,22
-8254587.558572753,4959845.872275471,1,1
-8255810.551025316,4959845.872275471,3,3
-8265594.490645819,4968406.8194207745,1286,1496
-8264371.498193257,4968406.8194207745,1251,1455
-8263148.505740693,4968406.8194207745,615,715
-8261925.51328813,4968406.8194207745,3833,4459
-8260702.520835567,4968406.8194207745,4755,5531
-8259479.5283830045,4968406.8194207745,2007,2335
-8258256.535930442,4968406.8194207745,2518,2929
-8265594.490645819,4967183.826971443,932,1084
-8264371.498193257,4967183.826971443,824,958
-8263148.505740693,4967183.826971443,684,795
-8261925.51328813,4967183.826971443,471,548
-8260702.520835567,4967183.826971443,4730,5501
-8259479.5283830045,4967183.826971443,1446,1682
-8258256.535930442,4967183.826971443,5838,6789
-8265594.490645819,4965960.8345221095,243,283
-8264371.498193257,4965960.8345221095,891,1036
-8263148.505740693,4965960.8345221095,624,726
-8261925.51328813,4965960.8345221095,388,451
-8260702.520835567,4965960.8345221095,1383,1608
-8259479.5283830045,4965960.8345221095,1438,1672
-8258256.535930442,4965960.8345221095,2428,2823
-8265594.490645819,4964737.842072781,419,487
-8264371.498193257,4964737.842072781,899,1045
-8263148.505740693,4964737.842072781,1902,2211
-8261925.51328813,4964737.842072781,533,620
-8260702.520835567,4964737.842072781,758,881
-8259479.5283830045,4964737.842072781,1543,1794
-8258256.535930442,4964737.842072781,1243,1445
-8265594.490645819,4963514.849623452,414,481
-8264371.498193257,4963514.849623452,315,366
-8263148.505740693,4963514.849623452,491,571
-8261925.51328813,4963514.849623452,802,932
-8260702.520835567,4963514.849623452,716,832
-8259479.5283830045,4963514.849623452,1143,1328
-8258256.535930442,4963514.849623452,1462,1699
-8265594.490645819,4962291.857174122,383,445
-8264371.498193257,4962291.857174122,954,1108
-8263148.505740693,4962291.857174122,583,677
-8261925.51328813,4962291.857174122,1248,1450
-8260702.520835567,4962291.857174122,1312,1524
-8259479.5283830045,4962291.857174122,810,941
-8258256.535930442,4962291.857174122,975,1133
-8265594.490645819,4961068.864724796,313,364
-8264371.498193257,4961068.864724796,752,873
-8263148.505740693,4961068.864724796,777,903
-8261925.51328813,4961068.864724796,403,468
-8260702.520835567,4961068.864724796,727,844
-8259479.5283830045,4961068.864724796,1816,2109
-8258256.535930442,4961068.864724796,2936,3410
-8266817.483098382,4959845.872275471,21,24
-8266817.483098382,4961068.864724796,562,653
-8266817.483098382,4962291.857174122,724,841
-8266817.483098382,4963514.849623452,364,423
-8266817.483098382,4964737.842072781,410,477
-8266817.483098382,4965960.8345221095,231,269
-8266817.483098382,4967183.826971443,1301,1513
-8266817.483098382,4968406.8194207745,462,537
-8266817.483098382,4969629.811870108,479,557
-8265594.490645819,4969629.811870108,1312,1527
-8264371.498193257,4969629.811870108,1081,1258
-8263148.505740693,4969629.811870108,3363,3913
-8261925.51328813,4969629.811870108,11069,12879
-8260702.520835567,4969629.811870108,11846,13784
-8259479.5283830045,4969629.811870108,3679,4281
-8258256.535930442,4969629.811870108,1917,2231
-8257033.543477879,4969629.811870108,36,42
-8257033.543477879,4968406.8194207745,31,36
-8257033.543477879,4967183.826971443,49,57
-8257033.543477879,4965960.8345221095,30,35
-8257033.543477879,4964737.842072781,18,21
-8257033.543477879,4963514.849623452,27,31
-8257033.543477879,4962291.857174122,30,35
-8257033.543477879,4961068.864724796,29,34
-8257033.543477879,4959845.872275471,1,1
-8258256.535930442,4959845.872275471,25,29
-8259479.5283830045,4959845.872275471,13,15
-8260702.520835567,4959845.872275471,29,34
-8261925.51328813,4959845.872275471,16,19
-8263148.505740693,4959845.872275471,20,23
-8264371.498193257,4959845.872275471,15,17
-8265594.490645819,4959845.872275471,18,21
-8275378.430266322,4997758.638204985,339,397
-8274155.437813759,4997758.638204985,206,241
-8272932.445361196,4997758.638204985,90,105
-8271709.452908633,4997758.638204985,54,63
-8270486.4604560705,4997758.638204985,105,123
-8269263.468003508,4997758.638204985,841,984
-8268040.475550945,4997758.638204985,1013,1185
-8275378.430266322,4996535.645755634,395,462
-8274155.437813759,4996535.645755634,290,339
-8272932.445361196,4996535.645755634,141,165
-8271709.452908633,4996535.645755634,194,227
-8270486.4604560705,4996535.645755634,234,274
-8269263.468003508,4996535.645755634,370,433
-8268040.475550945,4996535.645755634,1616,1891
-8275378.430266322,4995312.653306283,306,358
-8274155.437813759,4995312.653306283,222,260
-8272932.445361196,4995312.653306283,343,401
-8271709.452908633,4995312.653306283,294,344
-8270486.4604560705,4995312.653306283,477,558
-8269263.468003508,4995312.653306283,554,648
-8268040.475550945,4995312.653306283,483,565
-8275378.430266322,4994089.660856932,397,464
-8274155.437813759,4994089.660856932,323,378
-8272932.445361196,4994089.660856932,322,377
-8271709.452908633,4994089.660856932,418,489
-8270486.4604560705,4994089.660856932,441,516
-8269263.468003508,4994089.660856932,384,449
-8268040.475550945,4994089.660856932,779,911
-8275378.430266322,4992866.668407584,492,575
-8274155.437813759,4992866.668407584,519,607
-8272932.445361196,4992866.668407584,569,665
-8271709.452908633,4992866.668407584,618,723
-8270486.4604560705,4992866.668407584,293,343
-8269263.468003508,4992866.668407584,531,621
-8268040.475550945,4992866.668407584,959,1121
-8275378.430266322,4991643.675958235,988,1155
-8274155.437813759,4991643.675958235,522,610
-8272932.445361196,4991643.675958235,731,854
-8271709.452908633,4991643.675958235,450,526
-8270486.4604560705,4991643.675958235,290,339
-8269263.468003508,4991643.675958235,546,638
-8268040.475550945,4991643.675958235,602,704
-8276601.422718884,4990420.683508888,849,992
-8276601.422718884,4991643.675958235,923,1079
-8276601.422718884,4992866.668407584,523,611
-8276601.422718884,4994089.660856932,304,355
-8276601.422718884,4995312.653306283,376,440
-8276601.422718884,4996535.645755634,671,785
-8276601.422718884,4997758.638204985,1239,1450
-8276601.422718884,4998981.630654337,433,507
-8275378.430266322,4998981.630654337,293,343
-8274155.437813759,4998981.630654337,330,386
-8272932.445361196,4998981.630654337,232,272
-8271709.452908633,4998981.630654337,127,149
-8270486.4604560705,4998981.630654337,190,222
-8269263.468003508,4998981.630654337,3126,3659
-8268040.475550945,4998981.630654337,1058,1238
-8266817.483098382,4998981.630654337,16,19
-8266817.483098382,4997758.638204985,33,39
-8266817.483098382,4996535.645755634,40,47
-8266817.483098382,4995312.653306283,17,20
-8266817.483098382,4994089.660856932,38,44
-8266817.483098382,4992866.668407584,32,37
-8266817.483098382,4991643.675958235,13,15
-8266817.483098382,4990420.683508888,18,21
-8268040.475550945,4990420.683508888,422,493
-8269263.468003508,4990420.683508888,664,776
-8270486.4604560705,4990420.683508888,809,945
-8271709.452908633,4990420.683508888,289,338
-8272932.445361196,4990420.683508888,164,192
-8274155.437813759,4990420.683508888,548,640
-8275378.430266322,4990420.683508888,815,952
-8246026.611404814,4989197.691059543,485,567
-8244803.618952251,4989197.691059543,900,1051
-8243580.626499688,4989197.691059543,604,706
-8242357.6340471255,4989197.691059543,648,757
-8241134.641594563,4989197.691059543,570,666
-8239911.649142,4989197.691059543,771,901
-8238688.656689437,4989197.691059543,1208,1411
-8246026.611404814,4987974.698610196,1045,1220
-8244803.618952251,4987974.698610196,897,1048
-8243580.626499688,4987974.698610196,1069,1249
-8242357.6340471255,4987974.698610196,1044,1219
-8241134.641594563,4987974.698610196,680,794
-8239911.649142,4987974.698610196,450,526
-8238688.656689437,4987974.698610196,638,745
-8246026.611404814,4986751.706160851,960,1121
-8244803.618952251,4986751.706160851,376,439
-8243580.626499688,4986751.706160851,554,647
-8242357.6340471255,4986751.706160851,690,806
-8241134.641594563,4986751.706160851,978,1142
-8239911.649142,4986751.706160851,617,720
-8238688.656689437,4986751.706160851,679,793
-8246026.611404814,4985528.713711506,1786,2085
-8244803.618952251,4985528.713711506,773,902
-8243580.626499688,4985528.713711506,244,285
-8242357.6340471255,4985528.713711506,470,549
-8241134.641594563,4985528.713711506,318,371
-8239911.649142,4985528.713711506,651,760
-8238688.656689437,4985528.713711506,1038,1212
-8246026.611404814,4984305.721262166,2176,2540
-8244803.618952251,4984305.721262166,1196,1396
-8243580.626499688,4984305.721262166,546,637
-8242357.6340471255,4984305.721262166,742,866
-8241134.641594563,4984305.721262166,342,399
-8239911.649142,4984305.721262166,1755,2048
-8238688.656689437,4984305.721262166,13532,15793
-8246026.611404814,4983082.728812819,775,904
-8244803.618952251,4983082.728812819,943,1100
-8243580.626499688,4983082.728812819,1824,2128
-8242357.6340471255,4983082.728812819,1546,1804
-8241134.641594563,4983082.728812819,700,817
-8239911.649142,4983082.728812819,7914,9234
-8238688.656689437,4983082.728812819,14567,16996
-8246026.611404814,4981859.736363483,802,936
-8244803.618952251,4981859.736363483,12243,14281
-8243580.626499688,4981859.736363483,3417,3986
-8242357.6340471255,4981859.736363483,1711,1996
-8241134.641594563,4981859.736363483,945,1102
-8239911.649142,4981859.736363483,13029,15198
-8238688.656689437,4981859.736363483,20358,23747
-8246026.611404814,4980636.743914141,2054,2395
-8244803.618952251,4980636.743914141,2256,2631
-8243580.626499688,4980636.743914141,3134,3655
-8242357.6340471255,4980636.743914141,2342,2731
-8241134.641594563,4980636.743914141,9596,11191
-8239911.649142,4980636.743914141,16810,19604
-8238688.656689437,4980636.743914141,13805,16099
-8247249.603857377,4980636.743914141,285,332
-8247249.603857377,4981859.736363483,585,682
-8247249.603857377,4983082.728812819,1043,1217
-8247249.603857377,4984305.721262166,851,993
-8247249.603857377,4985528.713711506,517,604
-8247249.603857377,4986751.706160851,666,778
-8247249.603857377,4987974.698610196,613,716
-8247249.603857377,4989197.691059543,372,435
-8237465.664236874,4989197.691059543,73,85
-8237465.664236874,4987974.698610196,12,14
-8237465.664236874,4986751.706160851,17,20
-8237465.664236874,4985528.713711506,20,23
-8237465.664236874,4984305.721262166,74,86
-8237465.664236874,4983082.728812819,33,39
-8237465.664236874,4981859.736363483,108,126
-8237465.664236874,4980636.743914141,62,72
-8265594.490645819,4997758.638204985,1025,1200
-8264371.498193257,4997758.638204985,790,925
-8263148.505740693,4997758.638204985,721,844
-8261925.51328813,4997758.638204985,444,520
-8260702.520835567,4997758.638204985,791,926
-8259479.5283830045,4997758.638204985,1347,1576
-8258256.535930442,4997758.638204985,1010,1182
-8265594.490645819,4996535.645755634,2465,2884
-8264371.498193257,4996535.645755634,2036,2382
-8263148.505740693,4996535.645755634,997,1166
-8261925.51328813,4996535.645755634,1132,1324
-8260702.520835567,4996535.645755634,1429,1672
-8259479.5283830045,4996535.645755634,800,936
-8258256.535930442,4996535.645755634,899,1052
-8265594.490645819,4995312.653306283,2021,2364
-8264371.498193257,4995312.653306283,1162,1359
-8263148.505740693,4995312.653306283,1242,1453
-8261925.51328813,4995312.653306283,1108,1296
-8260702.520835567,4995312.653306283,1204,1408
-8259479.5283830045,4995312.653306283,579,677
-8258256.535930442,4995312.653306283,453,530
-8265594.490645819,4994089.660856932,563,658
-8264371.498193257,4994089.660856932,570,667
-8263148.505740693,4994089.660856932,462,540
-8261925.51328813,4994089.660856932,1060,1240
-8260702.520835567,4994089.660856932,813,951
-8259479.5283830045,4994089.660856932,1188,1389
-8258256.535930442,4994089.660856932,911,1065
-8265594.490645819,4992866.668407584,332,388
-8264371.498193257,4992866.668407584,390,456
-8263148.505740693,4992866.668407584,525,614
-8261925.51328813,4992866.668407584,563,658
-8260702.520835567,4992866.668407584,682,797
-8259479.5283830045,4992866.668407584,3640,4256
-8258256.535930442,4992866.668407584,994,1162
-8265594.490645819,4991643.675958235,324,379
-8264371.498193257,4991643.675958235,305,356
-8263148.505740693,4991643.675958235,485,567
-8261925.51328813,4991643.675958235,462,540
-8260702.520835567,4991643.675958235,664,776
-8259479.5283830045,4991643.675958235,3052,3567
-8258256.535930442,4991643.675958235,501,586
-8266817.483098382,4990420.683508888,317,370
-8266817.483098382,4991643.675958235,496,580
-8266817.483098382,4992866.668407584,596,697
-8266817.483098382,4994089.660856932,443,518
-8266817.483098382,4995312.653306283,1403,1641
-8266817.483098382,4996535.645755634,2428,2841
-8266817.483098382,4997758.638204985,1341,1569
-8266817.483098382,4998981.630654337,2963,3468
-8265594.490645819,4998981.630654337,1129,1322
-8264371.498193257,4998981.630654337,1088,1274
-8263148.505740693,4998981.630654337,524,613
-8261925.51328813,4998981.630654337,405,474
-8260702.520835567,4998981.630654337,259,303
-8259479.5283830045,4998981.630654337,783,917
-8258256.535930442,4998981.630654337,1180,1381
-8257033.543477879,4998981.630654337,33,39
-8257033.543477879,4997758.638204985,13,15
-8257033.543477879,4996535.645755634,7,8
-8257033.543477879,4995312.653306283,20,23
-8257033.543477879,4994089.660856932,15,18
-8257033.543477879,4992866.668407584,15,18
-8257033.543477879,4991643.675958235,15,18
-8257033.543477879,4990420.683508888,15,18
-8258256.535930442,4990420.683508888,381,445
-8259479.5283830045,4990420.683508888,387,452
-8260702.520835567,4990420.683508888,551,644
-8261925.51328813,4990420.683508888,365,427
-8263148.505740693,4990420.683508888,858,1003
-8264371.498193257,4990420.683508888,592,692
-8265594.490645819,4990420.683508888,525,613
-8265594.490645819,4978190.759015458,369,430
-8264371.498193257,4978190.759015458,653,761
-8263148.505740693,4978190.759015458,673,784
-8261925.51328813,4978190.759015458,497,579
-8260702.520835567,4978190.759015458,454,529
-8259479.5283830045,4978190.759015458,1188,1385
-8258256.535930442,4978190.759015458,14245,16604
-8265594.490645819,4976967.766566122,591,689
-8264371.498193257,4976967.766566122,194,226
-8263148.505740693,4976967.766566122,563,656
-8261925.51328813,4976967.766566122,382,445
-8260702.520835567,4976967.766566122,1422,1657
-8259479.5283830045,4976967.766566122,4778,5568
-8258256.535930442,4976967.766566122,9765,11379
-8265594.490645819,4975744.774116783,342,398
-8264371.498193257,4975744.774116783,1297,1511
-8263148.505740693,4975744.774116783,4322,5035
-8261925.51328813,4975744.774116783,1929,2247
-8260702.520835567,4975744.774116783,1896,2209
-8259479.5283830045,4975744.774116783,8289,9657
-8258256.535930442,4975744.774116783,7546,8791
-8265594.490645819,4974521.781667449,1866,2173
-8264371.498193257,4974521.781667449,9166,10676
-8263148.505740693,4974521.781667449,11931,13896
-8261925.51328813,4974521.781667449,7063,8226
-8260702.520835567,4974521.781667449,6965,8112
-8259479.5283830045,4974521.781667449,10019,11669
-8258256.535930442,4974521.781667449,4218,4913
-8265594.490645819,4973298.789218114,865,1007
-8264371.498193257,4973298.789218114,9311,10842
-8263148.505740693,4973298.789218114,4979,5798
-8261925.51328813,4973298.789218114,1303,1517
-8260702.520835567,4973298.789218114,7378,8591
-8259479.5283830045,4973298.789218114,6277,7309
-8258256.535930442,4973298.789218114,3996,4653
-8265594.490645819,4972075.796768776,459,534
-8264371.498193257,4972075.796768776,405,471
-8263148.505740693,4972075.796768776,677,788
-8261925.51328813,4972075.796768776,4688,5457
-8260702.520835567,4972075.796768776,10665,12416
-8259479.5283830045,4972075.796768776,5726,6666
-8258256.535930442,4972075.796768776,4892,5695
-8265594.490645819,4970852.804319442,582,677
-8264371.498193257,4970852.804319442,592,689
-8263148.505740693,4970852.804319442,880,1024
-8261925.51328813,4970852.804319442,7577,8818
-8260702.520835567,4970852.804319442,10308,11997
-8259479.5283830045,4970852.804319442,7350,8554
-8258256.535930442,4970852.804319442,4936,5745
-8266817.483098382,4970852.804319442,419,488
-8266817.483098382,4972075.796768776,388,452
-8266817.483098382,4973298.789218114,360,419
-8266817.483098382,4974521.781667449,568,662
-8266817.483098382,4975744.774116783,414,482
-8266817.483098382,4976967.766566122,426,496
-8266817.483098382,4978190.759015458,292,340
-8266817.483098382,4979413.751464799,339,395
-8265594.490645819,4979413.751464799,408,476
-8264371.498193257,4979413.751464799,660,769
-8263148.505740693,4979413.751464799,387,451
-8261925.51328813,4979413.751464799,452,527
-8260702.520835567,4979413.751464799,487,568
-8259479.5283830045,4979413.751464799,592,690
-8258256.535930442,4979413.751464799,5483,6393
-8257033.543477879,4979413.751464799,81,94
-8257033.543477879,4978190.759015458,84,98
-8257033.543477879,4976967.766566122,56,65
-8257033.543477879,4975744.774116783,55,64
-8257033.543477879,4974521.781667449,56,65
-8257033.543477879,4973298.789218114,41,48
-8257033.543477879,4972075.796768776,65,76
-8257033.543477879,4970852.804319442,41,48
-8216674.792543306,4989197.691059543,1689,1973
-8215451.800090743,4989197.691059543,1,1
-8214228.80763818,4989197.691059543,6722,7853
-8213005.815185618,4989197.691059543,1502,1755
-8211782.822733055,4989197.691059543,39,46
-8210559.830280492,4989197.691059543,9,11
-8209336.837827929,4989197.691059543,2,2
-8216674.792543306,4987974.698610196,1030,1203
-8214228.80763818,4987974.698610196,156,182
-8213005.815185618,4987974.698610196,239,279
-8210559.830280492,4987974.698610196,146,171
-8209336.837827929,4987974.698610196,114,133
-8216674.792543306,4986751.706160851,8278,9666
-8213005.815185618,4986751.706160851,35,41
-8211782.822733055,4986751.706160851,53,62
-8210559.830280492,4986751.706160851,70,82
-8209336.837827929,4986751.706160851,341,398
-8216674.792543306,4985528.713711506,10717,12511
-8215451.800090743,4985528.713711506,2450,2860
-8211782.822733055,4985528.713711506,86,100
-8210559.830280492,4985528.713711506,509,594
-8209336.837827929,4985528.713711506,255,298
-8216674.792543306,4984305.721262166,2073,2419
-8215451.800090743,4984305.721262166,2162,2523
-8214228.80763818,4984305.721262166,351,410
-8213005.815185618,4984305.721262166,6,7
-8211782.822733055,4984305.721262166,208,243
-8210559.830280492,4984305.721262166,1293,1509
-8209336.837827929,4984305.721262166,630,735
-8216674.792543306,4983082.728812819,378,441
-8215451.800090743,4983082.728812819,7,8
-8214228.80763818,4983082.728812819,220,257
-8213005.815185618,4983082.728812819,5,6
-8211782.822733055,4983082.728812819,5,6
-8210559.830280492,4983082.728812819,104,121
-8209336.837827929,4983082.728812819,1010,1178
-8216674.792543306,4981859.736363483,10692,12472
-8215451.800090743,4981859.736363483,9681,11293
-8214228.80763818,4981859.736363483,972,1134
-8213005.815185618,4981859.736363483,2094,2443
-8211782.822733055,4981859.736363483,180,210
-8210559.830280492,4981859.736363483,188,219
-8209336.837827929,4981859.736363483,731,853
-8216674.792543306,4980636.743914141,12922,15069
-8215451.800090743,4980636.743914141,11622,13553
-8214228.80763818,4980636.743914141,4933,5753
-8213005.815185618,4980636.743914141,6881,8024
-8211782.822733055,4980636.743914141,183,213
-8210559.830280492,4980636.743914141,246,287
-8209336.837827929,4980636.743914141,1208,1409
-8217897.784995869,4980636.743914141,11009,12838
